"Date","Price","Open","High","Low","Vol.","Change %"
"01/26/1998","285.25","282.00","286.00","282.00","6.31K","1.06%"
"01/23/1998","282.25","282.25","285.75","281.75","7.96K","-0.09%"
"01/22/1998","282.50","281.50","283.75","280.00","8.00K","0.27%"
"01/21/1998","281.75","283.75","283.75","281.25","7.50K","-0.88%"
"01/20/1998","284.25","283.75","285.00","282.75","9.25K","0.18%"
"01/16/1998","283.75","283.50","286.50","283.25","11.26K","0.00%"
"01/15/1998","283.75","280.00","285.75","277.00","15.50K","1.34%"
"01/14/1998","280.00","276.50","285.00","276.50","13.68K","1.36%"
"01/13/1998","276.25","263.25","276.25","263.25","11.72K","4.54%"
"01/12/1998","264.25","265.00","266.75","263.00","7.39K","-0.75%"
"01/09/1998","266.25","265.00","267.75","264.50","4.65K","0.47%"
"01/08/1998","265.00","270.00","270.00","264.75","9.01K","-1.85%"
"01/07/1998","270.00","269.25","270.25","267.75","4.24K","0.37%"
"01/06/1998","269.00","272.50","272.75","268.75","5.48K","-1.37%"
"01/05/1998","272.75","269.00","273.00","268.75","4.27K","1.30%"
"01/02/1998","269.25","270.50","271.50","268.00","4.87K","-1.01%"
"12/31/1997","272.00","274.00","274.00","271.75","3.21K","-0.64%"
"12/30/1997","273.75","274.50","275.50","273.25","3.64K","-0.36%"
"12/29/1997","274.75","276.50","278.00","274.50","3.24K","-0.63%"
"12/26/1997","276.50","277.00","277.75","276.25","1.05K","0.09%"
"12/24/1997","276.25","274.00","276.75","274.00","2.76K","0.73%"
"12/23/1997","274.25","272.00","274.75","269.75","8.17K","1.11%"
"12/22/1997","271.25","274.00","274.25","271.00","5.13K","1.97%"
"12/19/1997","266.00","267.25","268.00","262.50","58.83K","-0.47%"
"12/18/1997","267.25","273.00","274.00","267.00","61.69K","-1.93%"
"12/17/1997","272.50","271.00","273.50","270.75","24.17K","0.55%"
"12/16/1997","271.00","271.75","273.50","270.75","33.25K","-0.28%"
"12/15/1997","271.75","273.25","274.00","271.00","44.36K","-0.55%"
"12/12/1997","273.25","277.00","277.75","273.00","51.00K","-1.35%"
"12/11/1997","277.00","281.50","281.50","276.25","51.98K","-1.60%"
"12/10/1997","281.50","282.00","283.25","281.00","24.57K","-0.09%"
"12/09/1997","281.75","283.00","285.00","281.50","43.22K","-0.79%"
"12/08/1997","284.00","279.00","284.25","279.00","40.57K","1.70%"
"12/05/1997","279.25","277.00","280.00","276.75","39.36K","0.81%"
"12/04/1997","277.00","280.75","281.50","276.75","62.76K","-1.34%"
"12/03/1997","280.75","280.00","282.25","280.00","35.53K","0.00%"
"12/02/1997","280.75","282.50","283.00","280.50","34.25K","-0.62%"
"12/01/1997","282.50","280.00","284.75","280.00","40.59K","0.62%"
"11/28/1997","280.75","282.00","282.75","280.25","25.26K","-0.62%"
"11/26/1997","282.50","279.00","283.00","279.00","43.00K","1.16%"
"11/25/1997","279.25","282.00","282.00","279.00","52.22K","-1.06%"
"11/24/1997","282.25","284.00","285.50","280.75","31.55K","-0.62%"
"11/21/1997","284.00","281.00","284.25","281.00","21.29K","0.98%"
"11/20/1997","281.25","283.00","285.25","281.00","25.48K","-0.71%"
"11/19/1997","283.25","285.75","285.75","282.75","21.85K","-0.96%"
"11/18/1997","286.00","286.50","287.75","285.00","18.63K","-0.17%"
"11/17/1997","286.50","281.50","286.75","281.00","23.29K","1.78%"
"11/14/1997","281.50","283.00","284.50","281.00","24.21K","-0.53%"
"11/13/1997","283.00","284.00","285.75","282.75","17.41K","-0.44%"
"11/12/1997","284.25","286.25","286.50","283.50","20.82K","-0.79%"
"11/11/1997","286.50","285.75","289.25","285.25","18.93K","0.26%"
"11/10/1997","285.75","293.75","295.00","285.00","23.79K","-2.72%"
"11/07/1997","293.75","292.25","294.25","290.50","13.13K","0.43%"
