"Date","Price","Open","High","Low","Vol.","Change %"
"09/26/1994","396.75","398.50","399.50","394.00","","0.00%"
"09/23/1994","396.75","394.00","397.00","392.75","","0.89%"
"09/22/1994","393.25","392.00","393.50","387.75","","2.41%"
"09/21/1994","384.00","383.50","385.50","382.00","","0.33%"
"09/20/1994","382.75","378.75","382.75","378.00","","1.39%"
"09/19/1994","377.50","376.50","380.00","375.00","","0.13%"
"09/16/1994","377.00","369.00","377.00","369.00","","1.75%"
"09/15/1994","370.50","376.00","376.00","370.00","","-2.24%"
"09/14/1994","379.00","380.00","380.00","377.50","","-0.52%"
"09/13/1994","381.00","379.50","383.25","379.50","","0.26%"
"09/12/1994","380.00","376.00","382.00","375.50","","1.06%"
"09/09/1994","376.00","369.50","376.50","367.50","","1.62%"
"09/08/1994","370.00","376.00","376.00","369.50","","-1.60%"
"09/07/1994","376.00","372.00","377.75","371.50","","1.62%"
"09/06/1994","370.00","366.50","372.00","365.50","","0.61%"
"09/02/1994","367.75","365.50","368.75","365.00","","0.48%"
"09/01/1994","366.00","363.25","369.50","361.50","","0.69%"
"08/31/1994","363.50","359.00","364.25","359.00","","1.18%"
"08/30/1994","359.25","356.50","359.50","355.25","","0.56%"
"08/29/1994","357.25","357.00","358.50","355.50","","-0.49%"
"08/26/1994","359.00","354.50","361.25","354.50","","1.06%"
"08/25/1994","355.25","347.00","356.00","346.50","","2.38%"
"08/24/1994","347.00","344.00","348.25","343.25","","0.00%"
"08/23/1994","347.00","351.50","351.75","346.00","","-1.49%"
"08/22/1994","352.25","352.50","353.50","351.00","","-0.35%"
"08/19/1994","353.50","347.50","354.00","347.00","","1.43%"
"08/18/1994","348.50","347.50","349.50","345.00","","-0.21%"
"08/17/1994","349.25","348.00","349.50","347.00","","-0.29%"
"08/16/1994","350.25","347.00","352.50","345.75","","1.08%"
"08/15/1994","346.50","340.75","347.00","340.00","","1.39%"
"08/12/1994","341.75","336.50","342.50","336.50","","1.71%"
"08/11/1994","336.00","333.50","339.25","333.25","","0.83%"
"08/10/1994","333.25","329.50","334.00","329.25","","0.68%"
"08/09/1994","331.00","334.00","334.50","330.25","","-1.05%"
"08/08/1994","334.50","333.50","336.50","333.00","","0.00%"
"08/05/1994","334.50","331.75","335.25","331.25","","0.68%"
"08/04/1994","332.25","333.00","333.50","330.25","","-0.52%"
"08/03/1994","334.00","334.50","337.25","333.00","","-0.52%"
"08/02/1994","335.75","331.00","336.25","331.00","","1.59%"
"08/01/1994","330.50","329.50","330.75","327.50","","0.00%"
"07/29/1994","330.50","331.50","331.50","329.00","","-0.30%"
"07/28/1994","331.50","331.50","334.50","330.00","","-0.15%"
"07/27/1994","332.00","333.00","336.00","329.50","","-0.30%"
"07/26/1994","333.00","328.00","334.00","326.00","","1.68%"
"07/25/1994","327.50","322.50","328.25","322.50","","1.47%"
"07/22/1994","322.75","326.00","327.00","320.00","","-0.62%"
"07/21/1994","324.75","328.00","328.00","324.00","","-1.29%"
"07/20/1994","329.00","331.00","332.00","328.50","","1.94%"
"07/19/1994","322.75","321.00","323.00","319.00","","0.55%"
"07/18/1994","321.00","314.00","321.00","314.00","","2.56%"
"07/15/1994","313.00","313.00","313.00","311.50","","0.32%"
"07/14/1994","312.00","315.00","315.00","312.00","","-0.95%"
"07/13/1994","315.00","316.00","316.00","313.75","","0.24%"
"07/12/1994","314.25","310.50","316.00","309.00","","0.16%"
"07/11/1994","313.75","316.00","316.50","313.00","","-0.08%"
"07/08/1994","314.00","308.50","314.50","308.50","","2.36%"
"07/07/1994","306.75","304.50","307.50","304.00","","0.49%"
"07/06/1994","305.25","308.25","310.00","304.50","","-0.65%"
